0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
-0.014389728517417181,-0.014721792947033343,-0.014633544307279004,-0.014545295667524662,-0.01439170658485865,-0.014216676345180115,-0.014041646105501585,-0.013866615865823053,-0.013605549768418563,-0.013302279764094645,-0.013013065357503904,-0.012764108304420657,-0.012515151251337408,-0.012266194198254157,-0.011993675801114715,-0.011611421420332342,-0.011229167039549976,-0.010777369140829003,-0.010304166404530506,-0.009830963668232006,-0.009357760931933513,-0.008940602041066448,-0.008549500732123868,-0.008155819339032554,-0.007755180101684533,-0.007354540864336515,-0.006953901626988494,-0.006554191577435894,-0.006158482331292597,-0.005762773085149303,-0.00538294369906762,-0.005007688511670352,-0.004632433324273083,-0.0042571781368758175,-0.003939321567669953,-0.0036467333071756357,-0.00335383712040684,-0.003060157799341364,-0.0027664784782758887,-0.002472799157210416,-0.0021793294388030883,-0.0018866971085763741,-0.0015940647783496608,-0.001293723913043457,-0.0009913102446241807,-0.0006888965762049037,-0.0003864829077856258,-0.000123373272622785,0.000123373272622785,0.0003864829077856258,0.0006888965762049037,0.0009913102446241807,0.001293723913043457,0.0015940647783496608,0.0018866971085763741,0.0021793294388030883,0.002472799157210416,0.0027664784782758887,0.003060157799341364,0.00335383712040684,0.0036467333071756357,0.003939321567669953,0.0042571781368758175,0.004632433324273083,0.005007688511670352,0.00538294369906762,0.005762773085149303,0.006158482331292597,0.006554191577435894,0.006953901626988494,0.007354540864336515,0.007755180101684533,0.008155819339032554,0.008549500732123868,0.008940602041066448,0.009357760931933513,0.009830963668232006,0.010304166404530506,0.010777369140829003,0.011229167039549976,0.011611421420332342,0.011993675801114715,0.012266194198254157,0.012515151251337408,0.012764108304420657,0.013013065357503904,0.013302279764094645,0.013605549768418563,0.013866615865823053,0.014041646105501585,0.014216676345180115,0.01439170658485865,0.014545295667524662,0.014633544307279004,0.014721792947033343,0.014389728517417181
-0.014389728517417181,-0.014721792947033343,-0.014633544307279004,-0.014545295667524662,-0.01439170658485865,-0.014216676345180115,-0.014041646105501585,-0.013866615865823053,-0.013605549768418563,-0.013302279764094645,-0.013013065357503904,-0.012764108304420657,-0.012515151251337408,-0.012266194198254157,-0.011993675801114715,-0.011611421420332342,-0.011229167039549976,-0.010777369140829003,-0.010304166404530506,-0.009830963668232006,-0.009357760931933513,-0.008940602041066448,-0.008549500732123868,-0.008155819339032554,-0.007755180101684533,-0.007354540864336515,-0.006953901626988494,-0.006554191577435894,-0.006158482331292597,-0.005762773085149303,-0.00538294369906762,-0.005007688511670352,-0.004632433324273083,-0.0042571781368758175,-0.003939321567669953,-0.0036467333071756357,-0.00335383712040684,-0.003060157799341364,-0.0027664784782758887,-0.002472799157210416,-0.0021793294388030883,-0.0018866971085763741,-0.0015940647783496608,-0.001293723913043457,-0.0009913102446241807,-0.0006888965762049037,-0.0003864829077856258,-0.000123373272622785,0.000123373272622785,0.0003864829077856258,0.0006888965762049037,0.0009913102446241807,0.001293723913043457,0.0015940647783496608,0.0018866971085763741,0.0021793294388030883,0.002472799157210416,0.0027664784782758887,0.003060157799341364,0.00335383712040684,0.0036467333071756357,0.003939321567669953,0.0042571781368758175,0.004632433324273083,0.005007688511670352,0.00538294369906762,0.005762773085149303,0.006158482331292597,0.006554191577435894,0.006953901626988494,0.007354540864336515,0.007755180101684533,0.008155819339032554,0.008549500732123868,0.008940602041066448,0.009357760931933513,0.009830963668232006,0.010304166404530506,0.010777369140829003,0.011229167039549976,0.011611421420332342,0.011993675801114715,0.012266194198254157,0.012515151251337408,0.012764108304420657,0.013013065357503904,0.013302279764094645,0.013605549768418563,0.013866615865823053,0.014041646105501585,0.014216676345180115,0.01439170658485865,0.014545295667524662,0.014633544307279004,0.014721792947033343,0.014389728517417181
-0.014389728517417181,-0.014721792947033343,-0.014633544307279004,-0.014545295667524662,-0.01439170658485865,-0.014216676345180115,-0.014041646105501585,-0.013866615865823053,-0.013605549768418563,-0.013302279764094645,-0.013013065357503904,-0.012764108304420657,-0.012515151251337408,-0.012266194198254157,-0.011993675801114715,-0.011611421420332342,-0.011229167039549976,-0.010777369140829003,-0.010304166404530506,-0.009830963668232006,-0.009357760931933513,-0.008940602041066448,-0.008549500732123868,-0.008155819339032554,-0.007755180101684533,-0.007354540864336515,-0.006953901626988494,-0.006554191577435894,-0.006158482331292597,-0.005762773085149303,-0.00538294369906762,-0.005007688511670352,-0.004632433324273083,-0.0042571781368758175,-0.003939321567669953,-0.0036467333071756357,-0.00335383712040684,-0.003060157799341364,-0.0027664784782758887,-0.002472799157210416,-0.0021793294388030883,-0.0018866971085763741,-0.0015940647783496608,-0.001293723913043457,-0.0009913102446241807,-0.0006888965762049037,-0.0003864829077856258,-0.000123373272622785,0.000123373272622785,0.0003864829077856258,0.0006888965762049037,0.0009913102446241807,0.001293723913043457,0.0015940647783496608,0.0018866971085763741,0.0021793294388030883,0.002472799157210416,0.0027664784782758887,0.003060157799341364,0.00335383712040684,0.0036467333071756357,0.003939321567669953,0.0042571781368758175,0.004632433324273083,0.005007688511670352,0.00538294369906762,0.005762773085149303,0.006158482331292597,0.006554191577435894,0.006953901626988494,0.007354540864336515,0.007755180101684533,0.008155819339032554,0.008549500732123868,0.008940602041066448,0.009357760931933513,0.009830963668232006,0.010304166404530506,0.010777369140829003,0.011229167039549976,0.011611421420332342,0.011993675801114715,0.012266194198254157,0.012515151251337408,0.012764108304420657,0.013013065357503904,0.013302279764094645,0.013605549768418563,0.013866615865823053,0.014041646105501585,0.014216676345180115,0.01439170658485865,0.014545295667524662,0.014633544307279004,0.014721792947033343,0.014389728517417181
-0.014474467841525604,-0.014794743242860755,-0.01470015890546928,-0.014605574568077814,-0.01444502060949975,-0.014262819032036855,-0.014080617454573955,-0.013898415877111062,-0.013636588527634047,-0.01333570166553875,-0.013048391710298458,-0.012799968065635325,-0.01255154442097219,-0.012303120776309056,-0.012029968568843702,-0.01164164410479121,-0.01125331964073872,-0.010796304579666686,-0.0103181472020152,-0.00983998982436371,-0.009361832446712227,-0.00894258013369292,-0.008550715726260823,-0.008157474027976298,-0.0077605181193424345,-0.007363562210708574,-0.006966606302074714,-0.006570138512502287,-0.006175772416919765,-0.0057814063213372496,-0.00540046801213998,-0.0050233975810335596,-0.00464632714992714,-0.00426925671882072,-0.003949860447950833,-0.0036558537862990004,-0.0033611624449045125,-0.003064729789977675,-0.002768297135050833,-0.002471864480123995,-0.00217595482728725,-0.0018821346315811673,-0.0015883144358750838,-0.0012885757824226633,-0.0009872456725502242,-0.0006859155626777825,-0.00038458545280534336,-0.00012271868040528936,0.00012271868040528936,0.00038458545280534336,0.0006859155626777825,0.0009872456725502242,0.0012885757824226633,0.0015883144358750838,0.0018821346315811673,0.00217595482728725,0.002471864480123995,0.002768297135050833,0.003064729789977675,0.0033611624449045125,0.0036558537862990004,0.003949860447950833,0.00426925671882072,0.00464632714992714,0.0050233975810335596,0.00540046801213998,0.0057814063213372496,0.006175772416919765,0.006570138512502287,0.006966606302074714,0.007363562210708574,0.0077605181193424345,0.008157474027976298,0.008550715726260823,0.00894258013369292,0.009361832446712227,0.00983998982436371,0.0103181472020152,0.010796304579666686,0.01125331964073872,0.01164164410479121,0.012029968568843702,0.012303120776309056,0.01255154442097219,0.012799968065635325,0.013048391710298458,0.01333570166553875,0.013636588527634047,0.013898415877111062,0.014080617454573955,0.014262819032036855,0.01444502060949975,0.014605574568077814,0.01470015890546928,0.014794743242860755,0.014474467841525604
-0.014885786807984452,-0.015148839060809518,-0.0150235016742131,-0.014898164287616682,-0.014703803290903733,-0.014486792523296507,-0.014269781755689284,-0.014052770988082063,-0.013787248572365376,-0.013497929321986547,-0.013219863445211333,-0.012974028929059325,-0.01272819441290731,-0.012482359896755293,-0.012206131216696746,-0.01178834297767019,-0.011370554738643637,-0.010888215923238347,-0.010386009050480214,-0.00988380217772208,-0.009381595304963955,-0.008952181661947254,-0.008556613225891883,-0.008165505776557162,-0.007786428497187529,-0.007407351217817901,-0.0070282739384482686,-0.006647543860240271,-0.006259697326930282,-0.005871850793620299,-0.005485529846378847,-0.00509964834468418,-0.004713766842989515,-0.004327885341294849,-0.0040010154623479136,-0.0037001239771000463,-0.0033967190761741107,-0.003086921924302226,-0.0027771247724303443,-0.0024673276205584614,-0.002159574690491264,-0.0018599886758291426,-0.0015604026611670228,-0.0012635871034543146,-0.00096751651371933,-0.0006714459239843436,-0.0003753753342493598,-0.00011954133391138284,0.00011954133391138284,0.0003753753342493598,0.0006714459239843436,0.00096751651371933,0.0012635871034543146,0.0015604026611670228,0.0018599886758291426,0.002159574690491264,0.0024673276205584614,0.0027771247724303443,0.003086921924302226,0.0033967190761741107,0.0037001239771000463,0.0040010154623479136,0.004327885341294849,0.004713766842989515,0.00509964834468418,0.005485529846378847,0.005871850793620299,0.006259697326930282,0.006647543860240271,0.0070282739384482686,0.007407351217817901,0.007786428497187529,0.008165505776557162,0.008556613225891883,0.008952181661947254,0.009381595304963955,0.00988380217772208,0.010386009050480214,0.010888215923238347,0.011370554738643637,0.01178834297767019,0.012206131216696746,0.012482359896755293,0.01272819441290731,0.012974028929059325,0.013219863445211333,0.013497929321986547,0.013787248572365376,0.014052770988082063,0.014269781755689284,0.014486792523296507,0.014703803290903733,0.014898164287616682,0.0150235016742131,0.015148839060809518,0.014885786807984452
-0.015297105774443305,-0.01550293487875829,-0.015346844442956921,-0.015190754007155553,-0.014962585972307712,-0.014710766014556162,-0.014458946056804615,-0.014207126099053068,-0.013937908617096702,-0.013660156978434344,-0.013391335180124213,-0.013148089792483327,-0.012904844404842433,-0.012661599017201536,-0.012382293864549792,-0.011935041850549171,-0.011487789836548554,-0.01098012726681001,-0.010453870898945233,-0.009927614531080455,-0.009401358163215686,-0.00896178319020159,-0.008562510725522937,-0.008173537525138027,-0.0078123388750326265,-0.007451140224927227,-0.007089941574821829,-0.0067249492079782544,-0.006343622236940802,-0.0059622952659033526,-0.005570591680617715,-0.005175899108334802,-0.004781206536051892,-0.004386513963768981,-0.0040521704767449915,-0.003744394167901092,-0.0034322757074437106,-0.00310911405862678,-0.0027859524098098522,-0.0024627907609929235,-0.002143194553695278,-0.0018378427200771204,-0.001532490886458961,-0.001238598424485966,-0.0009477873548884349,-0.0006569762852909064,-0.00036616521569337625,-0.00011636398741747371,0.00011636398741747371,0.00036616521569337625,0.0006569762852909064,0.0009477873548884349,0.001238598424485966,0.001532490886458961,0.0018378427200771204,0.002143194553695278,0.0024627907609929235,0.0027859524098098522,0.00310911405862678,0.0034322757074437106,0.003744394167901092,0.0040521704767449915,0.004386513963768981,0.004781206536051892,0.005175899108334802,0.005570591680617715,0.0059622952659033526,0.006343622236940802,0.0067249492079782544,0.007089941574821829,0.007451140224927227,0.0078123388750326265,0.008173537525138027,0.008562510725522937,0.00896178319020159,0.009401358163215686,0.009927614531080455,0.010453870898945233,0.01098012726681001,0.011487789836548554,0.011935041850549171,0.012382293864549792,0.012661599017201536,0.012904844404842433,0.013148089792483327,0.013391335180124213,0.013660156978434344,0.013937908617096702,0.014207126099053068,0.014458946056804615,0.014710766014556162,0.014962585972307712,0.015190754007155553,0.015346844442956921,0.01550293487875829,0.015297105774443305
-0.015708424740902154,-0.015857030696707054,-0.015670187211700742,-0.015483343726694423,-0.015221368653711693,-0.01493473950581582,-0.014648110357919944,-0.014361481210024072,-0.014088568661828036,-0.013822384634882137,-0.013562806915037091,-0.013322150655907321,-0.013081494396777549,-0.012840838137647775,-0.012558456512402838,-0.012081740723428153,-0.011605024934453471,-0.01107203861038167,-0.01052173274741025,-0.009971426884438826,-0.009421121021467412,-0.008971384718455926,-0.008568408225153996,-0.008181569273718891,-0.00783824925287772,-0.007494929232036553,-0.007151609211195382,-0.006802354555716239,-0.006427547146951319,-0.006052739738186403,-0.005655653514856583,-0.005252149871985424,-0.004848646229114269,-0.004445142586243114,-0.004103325491142071,-0.003788664358702138,-0.003467832338713308,-0.003131306192951334,-0.0027947800471893602,-0.002458253901427388,-0.002126814416899293,-0.0018156967643250966,-0.0015045791117508983,-0.0012136097455176173,-0.0009280581960575424,-0.0006425066465974667,-0.00035695509713739443,-0.00011318664092356632,0.00011318664092356632,0.00035695509713739443,0.0006425066465974667,0.0009280581960575424,0.0012136097455176173,0.0015045791117508983,0.0018156967643250966,0.002126814416899293,0.002458253901427388,0.0027947800471893602,0.003131306192951334,0.003467832338713308,0.003788664358702138,0.004103325491142071,0.004445142586243114,0.004848646229114269,0.005252149871985424,0.005655653514856583,0.006052739738186403,0.006427547146951319,0.006802354555716239,0.007151609211195382,0.007494929232036553,0.00783824925287772,0.008181569273718891,0.008568408225153996,0.008971384718455926,0.009421121021467412,0.009971426884438826,0.01052173274741025,0.01107203861038167,0.011605024934453471,0.012081740723428153,0.012558456512402838,0.012840838137647775,0.013081494396777549,0.013322150655907321,0.013562806915037091,0.013822384634882137,0.014088568661828036,0.014361481210024072,0.014648110357919944,0.01493473950581582,0.015221368653711693,0.015483343726694423,0.015670187211700742,0.015857030696707054,0.015708424740902154
-0.016119743707361002,-0.016211126514655817,-0.015993529980444558,-0.015775933446233292,-0.015480151335115674,-0.015158712997075472,-0.014837274659035275,-0.014515836320995073,-0.014239228706559363,-0.01398461229132993,-0.01373427864994997,-0.013496211519331322,-0.013258144388712671,-0.013020077258094016,-0.012734619160255884,-0.012228439596307131,-0.011722260032358387,-0.01116394995395333,-0.010589594595875265,-0.010015239237797199,-0.009440883879719142,-0.00898098624671026,-0.008574305724785052,-0.008189601022299757,-0.007864159630722817,-0.007538718239145878,-0.00721327684756894,-0.006879759903454224,-0.006511472056961837,-0.0061431842104694556,-0.005740715349095449,-0.005328400635636046,-0.004916085922176646,-0.004503771208717243,-0.0041544805055391525,-0.003832934549503184,-0.003503388969982906,-0.003153498327275888,-0.002803607684568871,-0.002453717041861852,-0.002110434280103308,-0.0017935508085730736,-0.0014766673370428356,-0.001188621066549267,-0.00090832903722665,-0.0006280370079040296,-0.0003477449785814109,-0.00011000929442965806,0.00011000929442965806,0.0003477449785814109,0.0006280370079040296,0.00090832903722665,0.001188621066549267,0.0014766673370428356,0.0017935508085730736,0.002110434280103308,0.002453717041861852,0.002803607684568871,0.003153498327275888,0.003503388969982906,0.003832934549503184,0.0041544805055391525,0.004503771208717243,0.004916085922176646,0.005328400635636046,0.005740715349095449,0.0061431842104694556,0.006511472056961837,0.006879759903454224,0.00721327684756894,0.007538718239145878,0.007864159630722817,0.008189601022299757,0.008574305724785052,0.00898098624671026,0.009440883879719142,0.010015239237797199,0.010589594595875265,0.01116394995395333,0.011722260032358387,0.012228439596307131,0.012734619160255884,0.013020077258094016,0.013258144388712671,0.013496211519331322,0.01373427864994997,0.01398461229132993,0.014239228706559363,0.014515836320995073,0.014837274659035275,0.015158712997075472,0.015480151335115674,0.015775933446233292,0.015993529980444558,0.016211126514655817,0.016119743707361002
-0.016531062673819853,-0.016565222332604587,-0.016316872749188374,-0.016068523165772168,-0.015738934016519657,-0.015382686488335132,-0.015026438960150604,-0.014670191431966073,-0.014389888751290691,-0.014146839947777726,-0.013905750384862848,-0.01367027238275532,-0.013434794380647791,-0.013199316378540257,-0.01291078180810893,-0.012375138469186114,-0.011839495130263304,-0.011255861297524993,-0.010657456444340282,-0.010059051591155574,-0.009460646737970868,-0.008990587774964596,-0.008580203224416109,-0.008197632770880623,-0.00789007000856791,-0.007582507246255203,-0.007274944483942496,-0.006957165251192207,-0.006595396966972356,-0.006233628682752507,-0.0058257771833343155,-0.00540465139928667,-0.004983525615239022,-0.004562399831191374,-0.0042056355199362305,-0.00387720474030423,-0.003538945601252505,-0.003175690461600442,-0.002812435321948379,-0.002449180182296314,-0.002094054143307324,-0.0017714048528210498,-0.0014487555623347763,-0.0011636323875809191,-0.0008885998783957558,-0.0006135673692105924,-0.00033853486002542905,-0.0001068319479357498,0.0001068319479357498,0.00033853486002542905,0.0006135673692105924,0.0008885998783957558,0.0011636323875809191,0.0014487555623347763,0.0017714048528210498,0.002094054143307324,0.002449180182296314,0.002812435321948379,0.003175690461600442,0.003538945601252505,0.00387720474030423,0.0042056355199362305,0.004562399831191374,0.004983525615239022,0.00540465139928667,0.0058257771833343155,0.006233628682752507,0.006595396966972356,0.006957165251192207,0.007274944483942496,0.007582507246255203,0.00789007000856791,0.008197632770880623,0.008580203224416109,0.008990587774964596,0.009460646737970868,0.010059051591155574,0.010657456444340282,0.011255861297524993,0.011839495130263304,0.012375138469186114,0.01291078180810893,0.013199316378540257,0.013434794380647791,0.01367027238275532,0.013905750384862848,0.014146839947777726,0.014389888751290691,0.014670191431966073,0.015026438960150604,0.015382686488335132,0.015738934016519657,0.016068523165772168,0.016316872749188374,0.016565222332604587,0.016531062673819853
-0.017172012266843704,-0.01723089617710689,-0.016955017426179508,-0.016679138675252128,-0.016315118253515812,-0.01592217455977605,-0.015529230866036286,-0.01513628717229652,-0.014800098150785097,-0.014491749485228484,-0.01418678321939126,-0.013891504656901279,-0.01359622609441129,-0.013300947531921306,-0.012961255312515664,-0.01241470832637025,-0.01186816134022484,-0.011279594979227491,-0.010678095451768689,-0.010076595924309886,-0.009475096396851092,-0.009006126085079398,-0.008598775222661514,-0.00821759145562945,-0.007906973826695623,-0.007596356197761797,-0.007285738568827969,-0.006965475798240696,-0.006603683946233678,-0.006241892094226664,-0.0058361797262894335,-0.00541781603992702,-0.004999452353564607,-0.004581088667202193,-0.004228080136023396,-0.003903842580333312,-0.0035699463909507657,-0.0032114858563642157,-0.002853025321777671,-0.0024945647871911216,-0.0021425996489759314,-0.0018165844113858312,-0.001490569173795731,-0.0011983383269569556,-0.000915192006503608,-0.0006320456860502586,-0.0003488993655969075,-0.00011014004369019285,0.00011014004369019285,0.0003488993655969075,0.0006320456860502586,0.000915192006503608,0.0011983383269569556,0.001490569173795731,0.0018165844113858312,0.0021425996489759314,0.0024945647871911216,0.002853025321777671,0.0032114858563642157,0.0035699463909507657,0.003903842580333312,0.004228080136023396,0.004581088667202193,0.004999452353564607,0.00541781603992702,0.0058361797262894335,0.006241892094226664,0.006603683946233678,0.006965475798240696,0.007285738568827969,0.007596356197761797,0.007906973826695623,0.00821759145562945,0.008598775222661514,0.009006126085079398,0.009475096396851092,0.010076595924309886,0.010678095451768689,0.011279594979227491,0.01186816134022484,0.01241470832637025,0.012961255312515664,0.013300947531921306,0.01359622609441129,0.013891504656901279,0.01418678321939126,0.014491749485228484,0.014800098150785097,0.01513628717229652,0.015529230866036286,0.01592217455977605,0.016315118253515812,0.016679138675252128,0.016955017426179508,0.01723089617710689,0.017172012266843704
